location_id,date,temp_c,humidity_pct,rainfall_mm
birgunj,2024-04-25,24.6,68.6,3.2
birgunj,2024-04-26,27.6,73.4,1.2
birgunj,2024-04-27,27.0,72.2,2.7
birgunj,2024-04-28,24.1,64.2,1.2
birgunj,2024-04-29,19.2,64.9,5.6
birgunj,2024-04-30,22.4,73.5,5.2
birgunj,2024-05-01,25.3,67.8,21.2
birgunj,2024-05-02,24.6,67.9,7.0
birgunj,2024-05-03,21.0,54.1,2.2
birgunj,2024-05-04,24.2,59.0,2.8
birgunj,2024-05-05,22.3,60.9,6.9
birgunj,2024-05-06,26.9,53.6,9.2
birgunj,2024-05-07,28.8,77.3,13.9
birgunj,2024-05-08,21.1,70.6,7.1
birgunj,2024-05-09,26.6,70.1,2.9
birgunj,2024-05-10,23.7,68.5,4.3
birgunj,2024-05-11,29.3,67.3,10.9
birgunj,2024-05-12,21.9,62.6,16.2
birgunj,2024-05-13,24.0,63.3,1.1
birgunj,2024-05-14,25.3,49.2,0.4
birgunj,2024-05-15,21.9,67.9,4.7
birgunj,2024-05-16,18.3,67.4,4.1
birgunj,2024-05-17,24.8,62.1,4.3
birgunj,2024-05-18,19.6,61.3,1.7
birgunj,2024-05-19,28.9,65.9,7.2
birgunj,2024-05-20,26.6,50.2,3.6
birgunj,2024-05-21,23.4,66.8,0.0
birgunj,2024-05-22,24.9,62.2,1.9
birgunj,2024-05-23,24.7,55.8,2.6
birgunj,2024-05-24,26.0,61.5,8.5
birgunj,2024-05-25,23.4,64.6,0.9
birgunj,2024-05-26,22.3,60.7,0.6
birgunj,2024-05-27,22.0,73.2,17.4
birgunj,2024-05-28,27.0,68.0,1.9
birgunj,2024-05-29,25.3,70.3,4.6
birgunj,2024-05-30,25.0,62.7,0.9
birgunj,2024-05-31,23.7,64.5,3.5
birgunj,2024-06-01,29.7,65.5,24.4
birgunj,2024-06-02,24.6,91.1,15.2
birgunj,2024-06-03,29.5,47.5,9.9
birgunj,2024-06-04,33.1,65.6,34.7
birgunj,2024-06-05,30.6,63.2,6.7
birgunj,2024-06-06,28.2,78.6,18.9
birgunj,2024-06-07,30.9,66.1,8.5
birgunj,2024-06-08,26.9,65.8,23.3
birgunj,2024-06-09,33.6,81.8,43.9
birgunj,2024-06-10,33.5,86.4,66.5
birgunj,2024-06-11,36.9,68.1,22.6
birgunj,2024-06-12,23.0,75.4,14.3
birgunj,2024-06-13,28.5,75.7,34.4
birgunj,2024-06-14,28.4,77.4,43.4
birgunj,2024-06-15,29.4,100.0,87.6
birgunj,2024-06-16,25.2,71.3,30.3
birgunj,2024-06-17,28.1,70.1,17.8
birgunj,2024-06-18,33.4,61.5,4.4
birgunj,2024-06-19,31.3,81.0,34.8
birgunj,2024-06-20,20.4,75.7,23.5
birgunj,2024-06-21,34.0,85.6,40.7
birgunj,2024-06-22,29.5,100.0,53.6
birgunj,2024-06-23,34.5,76.9,30.3
birgunj,2024-06-24,28.8,81.5,19.7
birgunj,2024-06-25,28.3,57.5,7.7
birgunj,2024-06-26,35.5,73.3,26.9
birgunj,2024-06-27,29.1,70.7,23.0
birgunj,2024-06-28,35.3,63.1,12.6
birgunj,2024-06-29,20.4,57.3,7.5
birgunj,2024-06-30,28.5,61.9,19.7
birgunj,2024-07-01,28.9,85.9,58.7
birgunj,2024-07-02,34.2,84.5,33.5
birgunj,2024-07-03,37.3,84.9,37.1
birgunj,2024-07-04,26.2,56.2,24.8
birgunj,2024-07-05,27.9,65.0,13.8
birgunj,2024-07-06,28.8,73.1,20.6
birgunj,2024-07-07,34.6,72.2,30.9
birgunj,2024-07-08,26.6,66.5,16.3
birgunj,2024-07-09,30.8,52.3,15.7
birgunj,2024-07-10,27.7,76.8,29.8
birgunj,2024-07-11,27.0,79.4,33.2
birgunj,2024-07-12,32.8,63.6,24.4
birgunj,2024-07-13,33.1,70.6,18.8
birgunj,2024-07-14,31.7,83.1,30.3
birgunj,2024-07-15,29.3,55.2,17.6
birgunj,2024-07-16,29.7,79.4,26.3
birgunj,2024-07-17,31.9,76.2,30.3
birgunj,2024-07-18,30.4,56.5,12.4
birgunj,2024-07-19,27.2,58.4,25.2
birgunj,2024-07-20,29.7,69.7,15.1
birgunj,2024-07-21,31.0,62.7,6.8
birgunj,2024-07-22,33.7,65.1,16.5
birgunj,2024-07-23,31.4,86.9,41.0
birgunj,2024-07-24,29.6,89.9,38.8
birgunj,2024-07-25,32.0,88.5,26.1
birgunj,2024-07-26,27.4,77.1,39.4
birgunj,2024-07-27,26.7,66.2,8.5
birgunj,2024-07-28,28.2,52.8,17.5
birgunj,2024-07-29,30.8,57.5,21.6
birgunj,2024-07-30,35.7,56.8,10.9
birgunj,2024-07-31,28.1,75.5,25.2
birgunj,2024-08-01,29.8,66.7,15.5
birgunj,2024-08-02,28.9,59.2,13.1
birgunj,2024-08-03,26.3,100.0,34.5
birgunj,2024-08-04,28.0,77.6,34.5
birgunj,2024-08-05,31.8,63.6,20.2
birgunj,2024-08-06,28.7,82.2,38.7
birgunj,2024-08-07,29.6,73.5,10.1
birgunj,2024-08-08,30.1,79.0,54.9
birgunj,2024-08-09,27.9,66.3,16.7
birgunj,2024-08-10,31.3,75.6,22.4
birgunj,2024-08-11,38.7,83.4,33.8
birgunj,2024-08-12,29.1,66.8,32.4
birgunj,2024-08-13,33.3,71.6,13.4
birgunj,2024-08-14,25.9,65.1,6.2
birgunj,2024-08-15,29.3,73.9,41.5
birgunj,2024-08-16,30.0,68.6,16.0
birgunj,2024-08-17,37.1,80.7,52.6
birgunj,2024-08-18,33.3,78.1,58.0
birgunj,2024-08-19,22.8,70.9,6.5
birgunj,2024-08-20,30.2,61.7,4.0
birgunj,2024-08-21,31.1,61.6,12.8
birgunj,2024-08-22,31.8,72.5,30.0
birgunj,2024-08-23,31.2,65.5,10.3
birgunj,2024-08-24,32.4,47.6,6.6
birgunj,2024-08-25,28.2,73.2,29.9
birgunj,2024-08-26,29.1,82.5,24.4
birgunj,2024-08-27,31.2,63.0,26.1
birgunj,2024-08-28,28.3,78.1,13.7
birgunj,2024-08-29,28.1,70.6,24.5
birgunj,2024-08-30,28.5,66.1,34.4
birgunj,2024-08-31,29.4,59.0,5.4
birgunj,2024-09-01,22.7,74.9,29.6
birgunj,2024-09-02,19.0,61.5,24.4
birgunj,2024-09-03,23.7,60.7,13.9
birgunj,2024-09-04,28.6,56.4,20.0
birgunj,2024-09-05,24.1,68.1,12.8
birgunj,2024-09-06,22.6,49.7,15.6
birgunj,2024-09-07,26.3,70.8,30.4
birgunj,2024-09-08,24.8,74.2,24.0
birgunj,2024-09-09,17.9,54.1,11.5
birgunj,2024-09-10,27.4,61.8,17.1
birgunj,2024-09-11,20.4,82.6,51.3
birgunj,2024-09-12,26.0,74.1,20.4
birgunj,2024-09-13,20.3,71.2,15.4
birgunj,2024-09-14,26.4,96.5,37.7
birgunj,2024-09-15,27.1,93.5,39.3
birgunj,2024-09-16,22.7,59.9,20.6
birgunj,2024-09-17,25.0,61.6,38.2
birgunj,2024-09-18,23.5,60.0,8.9
birgunj,2024-09-19,19.3,75.1,17.4
birgunj,2024-09-20,24.1,61.5,12.0
birgunj,2024-09-21,22.9,53.9,17.0
birgunj,2024-09-22,23.1,78.5,30.3
birgunj,2024-09-23,18.8,69.6,12.3
birgunj,2024-09-24,25.5,96.6,51.4
birgunj,2024-09-25,18.8,82.9,31.7
birgunj,2024-09-26,23.4,72.5,12.4
birgunj,2024-09-27,25.1,69.6,8.6
birgunj,2024-09-28,25.4,63.5,0.7
birgunj,2024-09-29,22.5,81.2,40.9
birgunj,2024-09-30,24.5,93.6,46.4
birgunj,2024-10-01,21.6,64.7,9.0
birgunj,2024-10-02,25.4,62.3,10.5
birgunj,2024-10-03,21.1,70.8,9.5
birgunj,2024-10-04,25.4,65.7,4.3
birgunj,2024-10-05,20.6,58.1,2.7
birgunj,2024-10-06,25.6,45.1,3.2
birgunj,2024-10-07,22.7,73.0,3.4
birgunj,2024-10-08,26.3,62.0,2.3
birgunj,2024-10-09,23.7,64.0,7.5
birgunj,2024-10-10,24.4,62.0,7.0
birgunj,2024-10-11,22.3,75.8,3.6
birgunj,2024-10-12,27.7,62.8,2.5
birgunj,2024-10-13,28.1,69.0,8.5
birgunj,2024-10-14,23.5,61.4,3.0
birgunj,2024-10-15,22.3,56.9,0.4
birgunj,2024-10-16,30.4,77.6,0.8
birgunj,2024-10-17,24.9,63.0,0.5
birgunj,2024-10-18,25.0,71.4,13.6
birgunj,2024-10-19,22.0,58.5,0.1
birgunj,2024-10-20,22.8,53.5,7.4
birgunj,2024-10-21,23.2,73.1,2.3
birgunj,2024-10-22,22.5,50.9,1.2
birgunj,2024-10-23,23.9,72.5,8.6
birgunj,2024-10-24,23.6,57.3,2.2
birgunj,2024-10-25,20.5,51.7,1.4
birgunj,2024-10-26,22.9,73.4,0.4
birgunj,2024-10-27,21.1,71.6,17.1
birgunj,2024-10-28,29.9,59.6,7.5
birgunj,2024-10-29,23.1,57.4,0.1
birgunj,2024-10-30,28.9,45.5,0.6
birgunj,2024-10-31,23.3,59.6,2.8
birgunj,2024-11-01,24.3,77.0,9.4
birgunj,2024-11-02,25.7,51.9,1.6
birgunj,2024-11-03,23.0,69.9,14.3
birgunj,2024-11-04,20.9,66.0,2.3
birgunj,2024-11-05,27.3,68.4,5.2
birgunj,2024-11-06,24.8,69.7,5.9
birgunj,2024-11-07,24.2,48.3,11.8
birgunj,2024-11-08,23.6,74.5,10.0
birgunj,2024-11-09,23.2,58.4,0.1
birgunj,2024-11-10,25.2,56.2,0.9
birgunj,2024-11-11,25.5,58.6,10.4
birgunj,2024-11-12,24.0,57.2,0.6
birgunj,2024-11-13,26.5,49.5,0.2
birgunj,2024-11-14,23.9,59.7,9.6
birgunj,2024-11-15,24.4,59.0,4.2
birgunj,2024-11-16,23.5,56.1,0.5
birgunj,2024-11-17,28.6,65.5,6.1
birgunj,2024-11-18,19.5,68.8,0.2
birgunj,2024-11-19,25.0,80.5,8.5
birgunj,2024-11-20,27.1,61.5,1.3
birgunj,2024-11-21,24.5,55.2,2.0
birgunj,2024-11-22,24.1,59.5,9.6
birgunj,2024-11-23,23.4,65.9,1.1
birgunj,2024-11-24,28.2,62.9,0.4
birgunj,2024-11-25,25.0,59.7,9.4
birgunj,2024-11-26,26.3,66.6,18.9
birgunj,2024-11-27,24.7,61.4,11.9
birgunj,2024-11-28,23.5,70.4,11.9
birgunj,2024-11-29,24.1,70.8,15.6
birgunj,2024-11-30,22.3,44.1,7.7
birgunj,2024-12-01,21.7,61.7,0.1
birgunj,2024-12-02,11.5,50.5,2.1
birgunj,2024-12-03,19.5,55.8,2.7
birgunj,2024-12-04,9.3,65.3,3.4
birgunj,2024-12-05,7.7,60.4,1.5
birgunj,2024-12-06,11.9,60.4,0.1
birgunj,2024-12-07,14.1,74.5,1.5
birgunj,2024-12-08,21.6,67.4,1.3
birgunj,2024-12-09,12.1,63.7,1.2
birgunj,2024-12-10,8.4,59.9,0.6
birgunj,2024-12-11,12.8,60.6,1.4
birgunj,2024-12-12,12.4,58.9,1.5
birgunj,2024-12-13,13.9,56.4,1.3
birgunj,2024-12-14,13.6,56.2,0.0
birgunj,2024-12-15,12.5,58.5,2.6
birgunj,2024-12-16,12.7,61.5,2.5
birgunj,2024-12-17,17.5,73.2,0.3
birgunj,2024-12-18,15.2,66.1,0.3
birgunj,2024-12-19,20.4,44.3,0.2
birgunj,2024-12-20,14.9,52.4,1.1
birgunj,2024-12-21,22.2,49.9,1.1
birgunj,2024-12-22,16.8,71.1,0.1
birgunj,2024-12-23,8.1,66.5,2.5
birgunj,2024-12-24,12.2,56.8,1.1
birgunj,2024-12-25,12.8,69.5,0.4
birgunj,2024-12-26,15.5,55.0,3.0
birgunj,2024-12-27,14.5,62.0,0.2
birgunj,2024-12-28,14.0,55.0,0.3
birgunj,2024-12-29,14.7,51.9,0.6
birgunj,2024-12-30,14.2,49.8,0.1
birgunj,2024-12-31,17.7,60.4,0.2
birgunj,2025-01-01,11.0,78.8,3.3
birgunj,2025-01-02,15.9,51.5,2.1
birgunj,2025-01-03,12.5,63.7,1.1
birgunj,2025-01-04,11.3,58.2,0.0
birgunj,2025-01-05,8.3,57.1,0.3
birgunj,2025-01-06,10.8,63.5,0.8
birgunj,2025-01-07,11.9,53.3,1.3
birgunj,2025-01-08,18.6,56.5,1.8
birgunj,2025-01-09,18.2,56.9,0.1
birgunj,2025-01-10,7.8,59.5,0.2
birgunj,2025-01-11,16.9,46.2,0.5
birgunj,2025-01-12,6.6,74.5,0.6
birgunj,2025-01-13,12.7,49.0,0.4
birgunj,2025-01-14,16.5,49.5,0.2
birgunj,2025-01-15,6.5,53.6,1.9
birgunj,2025-01-16,18.8,69.1,1.5
birgunj,2025-01-17,13.3,65.8,0.2
birgunj,2025-01-18,19.8,66.5,1.9
birgunj,2025-01-19,12.8,58.8,0.4
birgunj,2025-01-20,12.9,71.0,0.4
birgunj,2025-01-21,14.5,75.2,1.8
birgunj,2025-01-22,11.1,54.4,0.7
birgunj,2025-01-23,17.0,46.0,0.4
birgunj,2025-01-24,18.8,72.0,1.6
birgunj,2025-01-25,19.0,48.8,0.8
birgunj,2025-01-26,15.7,80.1,3.4
birgunj,2025-01-27,16.3,63.2,2.0
birgunj,2025-01-28,19.7,57.7,0.2
birgunj,2025-01-29,18.8,72.2,0.3
birgunj,2025-01-30,20.4,56.1,0.0
birgunj,2025-01-31,9.6,65.6,1.0
birgunj,2025-02-01,6.3,49.5,4.5
birgunj,2025-02-02,13.8,60.7,0.6
birgunj,2025-02-03,9.7,46.7,0.2
birgunj,2025-02-04,17.7,49.8,0.2
birgunj,2025-02-05,12.2,45.7,0.1
birgunj,2025-02-06,13.1,59.9,3.0
birgunj,2025-02-07,11.5,57.1,0.4
birgunj,2025-02-08,15.3,33.0,0.1
birgunj,2025-02-09,12.8,67.8,0.5
birgunj,2025-02-10,9.0,64.6,0.1
birgunj,2025-02-11,14.6,40.1,0.2
birgunj,2025-02-12,13.5,56.5,0.2
birgunj,2025-02-13,14.0,48.9,0.2
birgunj,2025-02-14,15.9,62.6,0.8
birgunj,2025-02-15,14.2,74.8,1.1
birgunj,2025-02-16,7.0,65.5,0.2
birgunj,2025-02-17,15.4,74.0,0.0
birgunj,2025-02-18,11.6,49.9,0.3
birgunj,2025-02-19,12.7,56.0,0.1
birgunj,2025-02-20,13.6,63.0,2.3
birgunj,2025-02-21,21.0,56.5,1.0
birgunj,2025-02-22,15.3,43.6,0.4
birgunj,2025-02-23,14.9,60.6,1.9
birgunj,2025-02-24,21.6,63.8,0.1
birgunj,2025-02-25,11.2,52.7,3.0
birgunj,2025-02-26,13.5,62.3,0.2
birgunj,2025-02-27,12.5,74.5,0.2
birgunj,2025-02-28,9.1,59.2,2.4
birgunj,2025-03-01,21.2,67.4,18.5
birgunj,2025-03-02,20.6,65.2,5.6
birgunj,2025-03-03,21.0,46.4,2.1
birgunj,2025-03-04,24.9,48.9,2.1
birgunj,2025-03-05,21.1,74.5,4.0
birgunj,2025-03-06,22.1,83.5,6.3
birgunj,2025-03-07,27.0,68.5,7.2
birgunj,2025-03-08,23.4,57.0,0.0
birgunj,2025-03-09,25.9,62.0,2.0
birgunj,2025-03-10,21.2,68.6,4.4
birgunj,2025-03-11,26.7,53.5,10.0
birgunj,2025-03-12,27.4,65.9,5.2
birgunj,2025-03-13,29.9,67.7,4.4
birgunj,2025-03-14,23.5,45.1,4.9
birgunj,2025-03-15,17.2,50.0,5.0
birgunj,2025-03-16,29.1,75.9,5.6
birgunj,2025-03-17,22.9,62.0,5.3
birgunj,2025-03-18,23.1,63.2,11.1
birgunj,2025-03-19,21.6,56.8,2.7
birgunj,2025-03-20,27.8,59.5,3.2
birgunj,2025-03-21,25.1,56.3,2.0
birgunj,2025-03-22,26.3,68.9,0.2
birgunj,2025-03-23,23.7,63.7,0.5
birgunj,2025-03-24,19.0,47.9,0.6
birgunj,2025-03-25,27.2,64.4,9.2
birgunj,2025-03-26,22.1,54.4,0.8
birgunj,2025-03-27,20.6,77.8,13.6
birgunj,2025-03-28,23.7,56.7,0.8
birgunj,2025-03-29,22.7,72.9,0.1
birgunj,2025-03-30,25.7,55.2,8.1
birgunj,2025-03-31,25.7,56.8,15.6
birgunj,2025-04-01,23.5,57.5,0.6
birgunj,2025-04-02,24.1,62.3,3.8
birgunj,2025-04-03,17.2,48.4,1.9
birgunj,2025-04-04,26.8,70.0,5.8
birgunj,2025-04-05,19.9,64.2,4.5
birgunj,2025-04-06,21.0,73.2,1.6
birgunj,2025-04-07,29.8,68.9,1.4
birgunj,2025-04-08,19.3,70.0,3.6
birgunj,2025-04-09,29.0,64.9,18.0
birgunj,2025-04-10,27.5,61.0,1.5
birgunj,2025-04-11,26.5,61.0,1.0
birgunj,2025-04-12,26.9,60.6,1.1
birgunj,2025-04-13,19.7,64.8,4.9
birgunj,2025-04-14,19.6,51.9,6.6
birgunj,2025-04-15,23.8,49.8,0.8
birgunj,2025-04-16,21.0,69.2,9.2
birgunj,2025-04-17,25.6,65.5,3.5
birgunj,2025-04-18,22.7,50.6,1.5
birgunj,2025-04-19,27.1,82.2,3.1
birgunj,2025-04-20,18.2,66.7,8.9
birgunj,2025-04-21,26.3,69.2,1.9
birgunj,2025-04-22,23.8,63.4,1.5
birgunj,2025-04-23,25.7,69.4,1.3
birgunj,2025-04-24,20.3,56.4,0.4
birgunj,2025-04-25,24.2,71.5,2.2
birgunj,2025-04-26,19.0,56.0,3.5
birgunj,2025-04-27,26.0,54.2,4.5
birgunj,2025-04-28,23.3,56.2,2.0
birgunj,2025-04-29,24.4,66.1,4.2
birgunj,2025-04-30,22.4,48.4,12.2
birgunj,2025-05-01,17.6,65.7,6.0
birgunj,2025-05-02,20.8,64.2,5.9
birgunj,2025-05-03,23.5,78.6,14.2
birgunj,2025-05-04,20.4,62.8,3.5
birgunj,2025-05-05,22.4,58.7,3.8
birgunj,2025-05-06,26.7,63.2,0.5
birgunj,2025-05-07,24.1,59.4,1.9
birgunj,2025-05-08,24.1,65.6,8.6
birgunj,2025-05-09,22.1,56.4,0.3
birgunj,2025-05-10,28.4,72.2,2.2
birgunj,2025-05-11,23.9,61.8,4.2
birgunj,2025-05-12,22.2,62.1,13.5
birgunj,2025-05-13,22.2,81.4,21.4
birgunj,2025-05-14,22.9,57.9,4.8
birgunj,2025-05-15,22.8,51.2,0.4
birgunj,2025-05-16,25.8,68.9,2.1
birgunj,2025-05-17,24.3,72.2,14.7
birgunj,2025-05-18,24.0,71.6,12.2
birgunj,2025-05-19,21.5,57.6,1.2
birgunj,2025-05-20,29.0,53.1,2.8
birgunj,2025-05-21,24.6,60.7,2.8
birgunj,2025-05-22,24.5,58.3,1.1
birgunj,2025-05-23,20.8,69.5,0.5
birgunj,2025-05-24,27.0,56.8,7.4
birgunj,2025-05-25,25.6,74.9,6.0
birgunj,2025-05-26,23.5,53.2,3.6
birgunj,2025-05-27,23.1,52.7,2.0
birgunj,2025-05-28,24.0,65.2,5.8
birgunj,2025-05-29,18.5,53.2,2.2
birgunj,2025-05-30,20.4,67.1,14.2
birgunj,2025-05-31,28.1,54.6,1.9
birgunj,2025-06-01,31.4,60.9,15.2
birgunj,2025-06-02,27.8,75.8,29.4
birgunj,2025-06-03,28.9,67.7,41.1
birgunj,2025-06-04,31.6,98.5,64.8
birgunj,2025-06-05,31.1,85.2,33.2
birgunj,2025-06-06,26.0,75.0,7.5
birgunj,2025-06-07,34.7,93.3,43.2
birgunj,2025-06-08,25.0,74.3,27.3
birgunj,2025-06-09,31.2,79.0,35.5
birgunj,2025-06-10,29.9,77.3,11.0
birgunj,2025-06-11,29.4,69.1,17.0
birgunj,2025-06-12,29.2,75.9,26.9
birgunj,2025-06-13,24.8,63.0,8.8
birgunj,2025-06-14,31.6,69.4,18.9
birgunj,2025-06-15,26.9,77.3,23.8
birgunj,2025-06-16,28.1,84.1,33.3
birgunj,2025-06-17,28.7,60.1,27.6
birgunj,2025-06-18,24.2,67.4,8.2
birgunj,2025-06-19,30.4,73.5,32.5
birgunj,2025-06-20,31.5,55.0,3.1
birgunj,2025-06-21,34.4,66.8,5.7
birgunj,2025-06-22,22.5,66.1,17.4
birgunj,2025-06-23,31.1,83.0,17.3
birgunj,2025-06-24,30.5,58.7,15.4
birgunj,2025-06-25,31.2,75.1,30.7
birgunj,2025-06-26,29.6,78.6,21.5
birgunj,2025-06-27,32.9,70.7,26.6
birgunj,2025-06-28,28.1,73.0,20.5
birgunj,2025-06-29,29.6,70.0,22.8
birgunj,2025-06-30,32.1,69.7,42.3
birgunj,2025-07-01,30.5,88.1,64.7
birgunj,2025-07-02,29.7,57.8,8.8
birgunj,2025-07-03,24.8,69.9,17.8
birgunj,2025-07-04,25.7,64.3,22.3
birgunj,2025-07-05,26.8,77.3,45.2
birgunj,2025-07-06,36.8,81.9,27.7
birgunj,2025-07-07,30.3,78.4,15.6
birgunj,2025-07-08,30.5,66.8,19.7
birgunj,2025-07-09,30.6,78.2,20.1
birgunj,2025-07-10,37.3,76.5,57.9
birgunj,2025-07-11,26.8,61.7,7.3
birgunj,2025-07-12,28.3,67.7,20.2
birgunj,2025-07-13,25.6,62.3,14.2
birgunj,2025-07-14,29.2,54.4,11.7
birgunj,2025-07-15,30.3,63.9,41.8
birgunj,2025-07-16,29.6,75.5,41.3
birgunj,2025-07-17,30.7,84.4,45.6
birgunj,2025-07-18,27.8,92.1,33.7
birgunj,2025-07-19,32.6,76.7,22.6
birgunj,2025-07-20,29.0,75.8,18.8
birgunj,2025-07-21,35.9,69.3,23.1
birgunj,2025-07-22,29.8,68.3,22.0
birgunj,2025-07-23,27.6,72.9,22.4
birgunj,2025-07-24,35.7,74.0,23.8
birgunj,2025-07-25,24.7,55.5,28.0
birgunj,2025-07-26,28.7,66.8,2.8
birgunj,2025-07-27,33.2,72.5,27.2
birgunj,2025-07-28,29.9,68.5,19.6
birgunj,2025-07-29,34.9,67.7,10.7
birgunj,2025-07-30,33.0,66.7,20.1
birgunj,2025-07-31,27.8,85.1,35.4
birgunj,2025-08-01,33.8,76.1,27.2
birgunj,2025-08-02,26.5,65.4,17.7
birgunj,2025-08-03,33.9,69.6,31.0
birgunj,2025-08-04,26.8,73.5,32.3
birgunj,2025-08-05,31.6,100.0,113.5
birgunj,2025-08-06,29.9,66.8,15.0
birgunj,2025-08-07,30.0,60.2,5.6
birgunj,2025-08-08,31.0,77.2,25.9
birgunj,2025-08-09,26.0,74.4,28.1
birgunj,2025-08-10,31.6,54.5,16.1
birgunj,2025-08-11,32.8,67.1,29.7
birgunj,2025-08-12,30.1,77.0,24.6
birgunj,2025-08-13,26.8,83.5,53.3
birgunj,2025-08-14,28.1,84.4,34.0
birgunj,2025-08-15,26.9,72.8,15.3
birgunj,2025-08-16,27.5,65.7,14.2
birgunj,2025-08-17,35.8,69.7,21.1
birgunj,2025-08-18,29.8,67.2,17.2
birgunj,2025-08-19,30.9,56.9,2.6
birgunj,2025-08-20,33.3,56.5,5.9
birgunj,2025-08-21,33.5,60.4,7.1
birgunj,2025-08-22,27.7,65.4,26.7
birgunj,2025-08-23,32.6,45.9,15.3
birgunj,2025-08-24,26.4,55.7,3.1
birgunj,2025-08-25,32.3,65.3,7.0
birgunj,2025-08-26,30.3,55.0,7.2
birgunj,2025-08-27,30.9,65.6,30.9
birgunj,2025-08-28,30.9,52.9,21.2
birgunj,2025-08-29,33.6,82.3,19.1
birgunj,2025-08-30,28.5,82.4,47.9
birgunj,2025-08-31,34.8,68.8,4.2
birgunj,2025-09-01,22.9,79.3,33.7
birgunj,2025-09-02,24.2,65.7,24.4
birgunj,2025-09-03,27.1,58.8,20.0
birgunj,2025-09-04,26.4,71.6,13.9
birgunj,2025-09-05,21.9,73.9,28.0
birgunj,2025-09-06,24.3,70.8,16.6
birgunj,2025-09-07,26.8,74.0,31.8
birgunj,2025-09-08,24.1,72.9,31.0
birgunj,2025-09-09,28.9,63.7,11.6
birgunj,2025-09-10,21.5,73.8,11.1
birgunj,2025-09-11,23.6,72.2,30.2
birgunj,2025-09-12,22.1,63.4,39.3
birgunj,2025-09-13,29.1,56.5,13.9
birgunj,2025-09-14,25.3,70.6,29.6
birgunj,2025-09-15,26.2,85.1,28.9
birgunj,2025-09-16,24.9,94.9,57.2
birgunj,2025-09-17,30.9,70.8,37.5
birgunj,2025-09-18,23.2,90.2,39.5
birgunj,2025-09-19,26.5,65.8,25.9
birgunj,2025-09-20,23.1,88.2,44.2
birgunj,2025-09-21,28.9,81.7,14.3
birgunj,2025-09-22,25.5,99.9,63.0
birgunj,2025-09-23,23.4,77.1,22.4
birgunj,2025-09-24,25.7,68.9,16.1
birgunj,2025-09-25,21.5,71.0,16.1
birgunj,2025-09-26,27.1,74.8,25.5
birgunj,2025-09-27,22.5,74.2,12.2
birgunj,2025-09-28,25.1,68.4,11.1
birgunj,2025-09-29,24.5,85.5,60.5
birgunj,2025-09-30,27.1,66.3,10.2
birgunj,2025-10-01,23.3,66.6,7.6
birgunj,2025-10-02,21.3,52.7,0.3
birgunj,2025-10-03,22.8,69.4,3.5
birgunj,2025-10-04,21.3,55.1,1.7
birgunj,2025-10-05,23.7,62.2,0.6
birgunj,2025-10-06,27.0,51.6,0.8
birgunj,2025-10-07,27.1,64.9,5.9
birgunj,2025-10-08,25.1,80.7,12.7
birgunj,2025-10-09,23.6,60.8,1.1
birgunj,2025-10-10,24.3,49.6,3.4
birgunj,2025-10-11,25.8,38.2,0.7
birgunj,2025-10-12,23.9,60.2,0.6
birgunj,2025-10-13,25.3,72.4,0.8
birgunj,2025-10-14,24.6,48.5,3.6
birgunj,2025-10-15,25.6,57.4,2.8
birgunj,2025-10-16,27.9,61.6,6.3
birgunj,2025-10-17,24.4,72.2,4.2
birgunj,2025-10-18,25.6,56.9,1.5
birgunj,2025-10-19,24.2,55.1,4.5
birgunj,2025-10-20,21.5,57.8,4.5
birgunj,2025-10-21,23.0,47.4,0.1
birgunj,2025-10-22,26.5,76.3,1.5
birgunj,2025-10-23,29.6,57.7,7.8
birgunj,2025-10-24,20.8,75.4,17.2
birgunj,2025-10-25,26.5,48.7,16.3
birgunj,2025-10-26,24.4,65.5,6.7
birgunj,2025-10-27,23.9,74.9,1.3
birgunj,2025-10-28,24.3,70.5,4.1
birgunj,2025-10-29,21.7,48.6,0.1
birgunj,2025-10-30,23.7,61.3,4.1
birgunj,2025-10-31,23.6,76.6,18.5
birgunj,2025-11-01,25.5,80.9,0.8
birgunj,2025-11-02,20.6,73.5,3.5
birgunj,2025-11-03,26.7,72.0,0.8
birgunj,2025-11-04,28.2,62.3,6.8
birgunj,2025-11-05,26.1,55.9,3.0
birgunj,2025-11-06,29.4,65.3,2.4
birgunj,2025-11-07,24.2,52.3,4.4
birgunj,2025-11-08,25.5,58.2,1.5
birgunj,2025-11-09,23.6,70.9,2.2
birgunj,2025-11-10,21.4,73.9,5.0
birgunj,2025-11-11,21.8,59.5,4.3
birgunj,2025-11-12,27.5,54.4,0.2
birgunj,2025-11-13,24.5,68.4,0.6
birgunj,2025-11-14,26.2,67.5,2.2
birgunj,2025-11-15,23.9,65.3,6.8
birgunj,2025-11-16,26.1,56.5,2.4
birgunj,2025-11-17,25.1,68.2,1.1
birgunj,2025-11-18,16.9,63.4,4.3
birgunj,2025-11-19,19.5,49.2,4.0
birgunj,2025-11-20,25.0,59.0,5.8
birgunj,2025-11-21,30.8,72.5,8.5
birgunj,2025-11-22,23.3,64.7,10.4
birgunj,2025-11-23,26.9,62.8,3.4
birgunj,2025-11-24,21.5,63.8,5.5
birgunj,2025-11-25,18.6,63.8,1.4
birgunj,2025-11-26,24.3,72.1,11.0
birgunj,2025-11-27,19.9,43.4,2.4
